item_id,order_id,food_name,category,quantity,unit_price
7919,3181,Chicken Pizza,Italian,3,220.12
7920,3181,Veg Burger,Fast Food,2,252.31
7921,3182,Veg Biryani,North Indian,1,96.03
7922,3183,Masala Dosa,South Indian,3,189.93
7923,3183,Brownie,Desserts,3,234.88
7924,3183,Chicken Biryani,North Indian,3,299.61
7925,3183,Veg Biryani,North Indian,1,85.07
7926,3184,Paneer Pizza,Italian,1,223.43
7927,3185,Chicken Burger,Fast Food,2,170.28
7928,3185,Chicken Biryani,North Indian,2,380.66
7929,3185,Chicken Burger,Fast Food,3,254.3
7930,3186,Ice Cream,Desserts,3,208.27
7931,3187,Fried Rice,Chinese,3,382.88
7932,3188,Chicken Burger,Fast Food,2,399.97
7933,3188,Brownie,Desserts,2,416.35
7934,3189,Paneer Pizza,Italian,1,181.66
7935,3189,Brownie,Desserts,3,390.56
7936,3190,Ice Cream,Desserts,1,409.11
7937,3190,Idli,South Indian,2,292.45
7938,3190,Noodles,Chinese,1,178.05
7939,3191,Masala Dosa,South Indian,1,405.69
7940,3192,Chicken Biryani,North Indian,3,359.04
7941,3192,Noodles,Chinese,2,182.23
7942,3193,Paneer Pizza,Italian,3,121.56
7943,3194,Chicken Pizza,Italian,1,136.18
7944,3194,Masala Dosa,South Indian,1,398.73
7945,3195,Chicken Burger,Fast Food,3,118.28
7946,3195,Masala Dosa,South Indian,2,265.19
7947,3196,Masala Dosa,South Indian,2,427.44
7948,3197,Chicken Biryani,North Indian,3,103.33
7949,3197,Fried Rice,Chinese,3,267.6
7950,3197,Masala Dosa,South Indian,3,167.33
7951,3198,Noodles,Chinese,3,91.17
7952,3199,Veg Burger,Fast Food,3,247.04
7953,3199,Fried Rice,Chinese,1,370.66
7954,3200,Masala Dosa,South Indian,1,389.54
7955,3200,Veg Burger,Fast Food,2,255.3
7956,3200,Brownie,Desserts,1,282.59
7957,3201,Fried Rice,Chinese,1,398.38
7958,3201,Idli,South Indian,2,168.78
7959,3201,Chicken Biryani,North Indian,3,327.56
7960,3202,Ice Cream,Desserts,1,290.92
7961,3202,Chicken Biryani,North Indian,3,414.46
7962,3202,Chicken Pizza,Italian,1,416.72
7963,3203,Ice Cream,Desserts,3,353.49
7964,3203,Chicken Pizza,Italian,3,201.15
7965,3203,Veg Burger,Fast Food,2,293.07
7966,3204,Veg Biryani,North Indian,1,160.69
7967,3204,Noodles,Chinese,3,87.42
7968,3204,Chicken Biryani,North Indian,2,264.63
7969,3205,Ice Cream,Desserts,1,255.14
7970,3206,Masala Dosa,South Indian,2,172.91
7971,3207,Noodles,Chinese,2,446.27
7972,3207,Masala Dosa,South Indian,2,373.01
7973,3207,Brownie,Desserts,2,270.61
7974,3208,Masala Dosa,South Indian,3,430.3
7975,3208,Chicken Biryani,North Indian,3,196.92
7976,3209,Idli,South Indian,1,353.79
7977,3209,Chicken Burger,Fast Food,3,344.81
7978,3210,Veg Burger,Fast Food,2,445.48
7979,3210,Chicken Pizza,Italian,3,263.82
7980,3210,Brownie,Desserts,3,422.51
7981,3210,Chicken Biryani,North Indian,2,193.89
7982,3211,Brownie,Desserts,2,118.45
7983,3211,Veg Biryani,North Indian,3,113.03
7984,3211,Veg Biryani,North Indian,1,421.01
7985,3211,Brownie,Desserts,3,234.68
7986,3212,Chicken Biryani,North Indian,1,304.9
7987,3212,Chicken Burger,Fast Food,1,316.05
7988,3212,Noodles,Chinese,1,137.51
7989,3213,Noodles,Chinese,1,178.89
7990,3213,Veg Burger,Fast Food,1,315.29
7991,3213,Chicken Burger,Fast Food,3,124.91
7992,3214,Chicken Biryani,North Indian,1,325.7
7993,3215,Brownie,Desserts,1,327.33
7994,3215,Chicken Burger,Fast Food,2,192.87
7995,3215,Chicken Biryani,North Indian,3,334.56
7996,3216,Ice Cream,Desserts,3,275.28
7997,3217,Ice Cream,Desserts,3,226.86
7998,3218,Chicken Biryani,North Indian,2,117.39
7999,3218,Idli,South Indian,1,227.57
8000,3219,Brownie,Desserts,2,212.18
8001,3219,Masala Dosa,South Indian,2,390.54
8002,3219,Paneer Pizza,Italian,2,262.81
8003,3220,Brownie,Desserts,3,392.05
8004,3220,Noodles,Chinese,2,212.11
8005,3221,Paneer Pizza,Italian,1,97.74
8006,3221,Veg Burger,Fast Food,1,334.22
8007,3221,Masala Dosa,South Indian,1,88.3
8008,3221,Paneer Pizza,Italian,2,271.81
8009,3222,Idli,South Indian,2,404.82
8010,3222,Masala Dosa,South Indian,3,124.9
8011,3222,Paneer Pizza,Italian,1,129.08
8012,3222,Idli,South Indian,2,171.63
8013,3223,Chicken Biryani,North Indian,2,388.18
8014,3223,Ice Cream,Desserts,2,310.44
8015,3223,Veg Biryani,North Indian,3,165.92
8016,3223,Ice Cream,Desserts,3,300.69
8017,3224,Masala Dosa,South Indian,2,405.52
8018,3224,Chicken Burger,Fast Food,2,140.77
8019,3224,Chicken Biryani,North Indian,1,204.06
8020,3224,Paneer Pizza,Italian,3,383.8
8021,3225,Paneer Pizza,Italian,3,320.64
8022,3225,Noodles,Chinese,2,315.9
8023,3225,Chicken Pizza,Italian,3,354.51
8024,3225,Ice Cream,Desserts,2,205.79
8025,3226,Ice Cream,Desserts,2,314.85
8026,3226,Idli,South Indian,2,437.03
8027,3227,Chicken Burger,Fast Food,2,272.45
8028,3227,Masala Dosa,South Indian,1,399.26
8029,3228,Chicken Burger,Fast Food,1,395.94
8030,3228,Fried Rice,Chinese,2,256.11
8031,3228,Idli,South Indian,3,284.94
8032,3228,Veg Biryani,North Indian,3,314.8
8033,3229,Fried Rice,Chinese,2,416.29
8034,3229,Chicken Pizza,Italian,3,158.5
8035,3229,Chicken Burger,Fast Food,1,148.35
8036,3229,Chicken Pizza,Italian,2,190.92
8037,3230,Brownie,Desserts,1,319.31
8038,3230,Noodles,Chinese,2,98.13
8039,3230,Fried Rice,Chinese,2,248.82
8040,3230,Paneer Pizza,Italian,3,400.09
8041,3231,Veg Biryani,North Indian,2,193.82
8042,3231,Brownie,Desserts,2,217.11
8043,3231,Veg Burger,Fast Food,1,256.03
8044,3231,Veg Burger,Fast Food,1,412.35
8045,3232,Veg Burger,Fast Food,2,214.83
8046,3232,Brownie,Desserts,1,182.72
8047,3232,Idli,South Indian,3,396.82
8048,3232,Ice Cream,Desserts,1,418.61
8049,3233,Chicken Pizza,Italian,2,350.0
8050,3233,Paneer Pizza,Italian,3,253.49
8051,3234,Chicken Biryani,North Indian,2,228.16
8052,3234,Noodles,Chinese,2,240.52
8053,3235,Fried Rice,Chinese,2,208.59
8054,3235,Fried Rice,Chinese,3,322.26
8055,3236,Fried Rice,Chinese,2,185.05
8056,3237,Idli,South Indian,3,242.25
8057,3238,Brownie,Desserts,1,236.4
8058,3238,Masala Dosa,South Indian,2,184.61
8059,3238,Veg Biryani,North Indian,3,289.09
8060,3239,Chicken Burger,Fast Food,3,423.98
8061,3239,Chicken Biryani,North Indian,1,323.19
8062,3239,Masala Dosa,South Indian,1,86.43
8063,3239,Veg Burger,Fast Food,2,185.14
8064,3240,Chicken Biryani,North Indian,3,278.2
8065,3240,Chicken Biryani,North Indian,3,449.61
8066,3241,Veg Burger,Fast Food,1,234.22
8067,3242,Veg Burger,Fast Food,3,245.22
8068,3242,Masala Dosa,South Indian,1,171.15
8069,3242,Brownie,Desserts,3,178.17
8070,3242,Chicken Biryani,North Indian,1,87.19
8071,3243,Ice Cream,Desserts,1,183.89
8072,3243,Chicken Biryani,North Indian,1,257.55
8073,3243,Ice Cream,Desserts,1,353.95
8074,3243,Paneer Pizza,Italian,3,124.93
8075,3244,Veg Burger,Fast Food,3,435.47
8076,3244,Chicken Pizza,Italian,3,100.27
8077,3245,Noodles,Chinese,2,403.5
8078,3246,Chicken Pizza,Italian,2,439.99
8079,3246,Chicken Burger,Fast Food,1,348.29
8080,3246,Veg Burger,Fast Food,1,423.54
8081,3247,Ice Cream,Desserts,3,242.57
8082,3247,Chicken Biryani,North Indian,3,358.38
8083,3247,Masala Dosa,South Indian,1,384.64
8084,3247,Fried Rice,Chinese,3,324.17
8085,3248,Paneer Pizza,Italian,1,221.73
8086,3248,Veg Biryani,North Indian,3,277.85
8087,3248,Noodles,Chinese,1,408.37
8088,3249,Paneer Pizza,Italian,3,132.98
8089,3250,Masala Dosa,South Indian,2,374.23
8090,3250,Paneer Pizza,Italian,1,88.05
8091,3251,Noodles,Chinese,2,393.07
8092,3251,Veg Burger,Fast Food,1,83.06
8093,3252,Chicken Burger,Fast Food,2,252.44
8094,3252,Chicken Burger,Fast Food,2,386.45
8095,3252,Chicken Burger,Fast Food,3,205.47
8096,3253,Masala Dosa,South Indian,2,136.02
8097,3253,Fried Rice,Chinese,1,361.56
8098,3253,Veg Biryani,North Indian,2,119.33
8099,3254,Ice Cream,Desserts,1,244.36
8100,3254,Chicken Burger,Fast Food,1,266.08
8101,3254,Chicken Pizza,Italian,3,327.87
8102,3255,Veg Biryani,North Indian,2,171.31
8103,3256,Idli,South Indian,2,216.01
8104,3256,Veg Biryani,North Indian,3,336.93
8105,3256,Brownie,Desserts,3,369.23
8106,3257,Veg Biryani,North Indian,3,349.07
8107,3257,Masala Dosa,South Indian,1,80.7
8108,3257,Fried Rice,Chinese,1,341.59
8109,3258,Noodles,Chinese,2,425.75
8110,3258,Chicken Pizza,Italian,2,86.29
8111,3258,Ice Cream,Desserts,1,120.18
8112,3259,Masala Dosa,South Indian,1,257.05
8113,3259,Veg Biryani,North Indian,1,131.22
8114,3259,Masala Dosa,South Indian,2,346.56
8115,3259,Chicken Burger,Fast Food,2,139.11
8116,3260,Chicken Biryani,North Indian,2,124.38
8117,3260,Chicken Biryani,North Indian,3,379.45
8118,3261,Veg Burger,Fast Food,1,280.76
8119,3261,Fried Rice,Chinese,3,290.99
8120,3261,Veg Burger,Fast Food,3,114.33
8121,3262,Veg Burger,Fast Food,1,220.03
8122,3263,Veg Burger,Fast Food,3,421.39
8123,3264,Fried Rice,Chinese,3,91.15
8124,3265,Fried Rice,Chinese,2,287.56
8125,3265,Noodles,Chinese,1,192.94
8126,3266,Fried Rice,Chinese,1,236.68
8127,3266,Veg Burger,Fast Food,2,322.88
8128,3267,Noodles,Chinese,2,145.12
8129,3268,Veg Burger,Fast Food,1,176.13
8130,3268,Veg Burger,Fast Food,3,217.82
8131,3268,Ice Cream,Desserts,3,352.92
8132,3268,Ice Cream,Desserts,1,143.43
8133,3269,Masala Dosa,South Indian,3,363.36
8134,3269,Veg Biryani,North Indian,3,386.78
8135,3269,Chicken Pizza,Italian,3,313.55
8136,3270,Veg Biryani,North Indian,1,135.07
8137,3270,Idli,South Indian,2,299.6
8138,3270,Brownie,Desserts,3,161.85
8139,3270,Veg Biryani,North Indian,3,128.5
8140,3271,Chicken Biryani,North Indian,1,268.02
8141,3271,Chicken Pizza,Italian,1,142.36
8142,3271,Chicken Pizza,Italian,3,407.16
8143,3272,Fried Rice,Chinese,1,283.16
8144,3273,Ice Cream,Desserts,3,366.73
8145,3273,Paneer Pizza,Italian,2,252.49
8146,3273,Paneer Pizza,Italian,1,207.1
8147,3273,Chicken Burger,Fast Food,1,300.98
8148,3274,Chicken Pizza,Italian,2,116.32
8149,3274,Idli,South Indian,2,223.59
8150,3274,Fried Rice,Chinese,2,286.34
8151,3275,Chicken Pizza,Italian,2,205.5
8152,3275,Chicken Pizza,Italian,1,422.5
8153,3276,Veg Biryani,North Indian,2,341.33
8154,3276,Masala Dosa,South Indian,3,95.66
8155,3276,Noodles,Chinese,3,154.31
8156,3277,Chicken Pizza,Italian,2,260.81
8157,3277,Masala Dosa,South Indian,3,318.28
8158,3277,Veg Burger,Fast Food,1,397.61
8159,3277,Idli,South Indian,2,111.85
8160,3278,Fried Rice,Chinese,2,215.71
8161,3278,Veg Burger,Fast Food,2,214.02
8162,3278,Veg Burger,Fast Food,1,133.86
8163,3278,Chicken Biryani,North Indian,2,347.84
8164,3279,Veg Biryani,North Indian,1,254.42
8165,3280,Veg Biryani,North Indian,1,110.1
8166,3281,Chicken Biryani,North Indian,2,170.65
8167,3282,Chicken Pizza,Italian,2,117.12
8168,3283,Brownie,Desserts,2,409.78
8169,3283,Fried Rice,Chinese,3,261.67
8170,3284,Paneer Pizza,Italian,3,117.72
8171,3284,Brownie,Desserts,3,403.12
8172,3285,Idli,South Indian,3,401.07
8173,3285,Ice Cream,Desserts,3,430.92
8174,3285,Chicken Biryani,North Indian,3,376.68
8175,3285,Ice Cream,Desserts,3,111.69
8176,3286,Noodles,Chinese,3,329.87
8177,3286,Paneer Pizza,Italian,1,368.91
8178,3287,Masala Dosa,South Indian,3,392.04
8179,3287,Veg Burger,Fast Food,1,439.04
8180,3287,Chicken Pizza,Italian,2,261.67
8181,3287,Noodles,Chinese,2,135.14
8182,3288,Masala Dosa,South Indian,1,346.89
8183,3288,Chicken Burger,Fast Food,2,321.18
8184,3288,Veg Burger,Fast Food,1,276.92
8185,3289,Chicken Biryani,North Indian,1,167.73
8186,3290,Brownie,Desserts,3,84.84
8187,3291,Noodles,Chinese,2,105.33
8188,3291,Chicken Burger,Fast Food,3,435.38
8189,3291,Veg Biryani,North Indian,1,333.52
8190,3291,Masala Dosa,South Indian,2,87.51
8191,3292,Ice Cream,Desserts,2,87.6
8192,3292,Noodles,Chinese,1,226.32
8193,3292,Chicken Pizza,Italian,2,429.04
8194,3293,Veg Biryani,North Indian,2,136.11
8195,3293,Ice Cream,Desserts,2,96.0
8196,3293,Idli,South Indian,2,249.19
8197,3293,Paneer Pizza,Italian,1,288.5
8198,3294,Brownie,Desserts,3,354.2
8199,3294,Brownie,Desserts,3,198.11
8200,3295,Veg Burger,Fast Food,1,225.34
8201,3295,Veg Biryani,North Indian,3,243.93
8202,3296,Chicken Burger,Fast Food,3,297.19
8203,3296,Chicken Biryani,North Indian,2,201.02
8204,3296,Chicken Burger,Fast Food,2,108.67
8205,3296,Veg Biryani,North Indian,3,89.27
8206,3297,Veg Biryani,North Indian,1,278.56
8207,3297,Idli,South Indian,2,393.44
8208,3298,Idli,South Indian,1,415.04
8209,3298,Chicken Burger,Fast Food,3,119.38
8210,3298,Veg Burger,Fast Food,1,252.09
8211,3298,Masala Dosa,South Indian,1,421.8
8212,3299,Idli,South Indian,3,113.93
8213,3299,Paneer Pizza,Italian,2,107.99
8214,3300,Veg Burger,Fast Food,3,269.9
8215,3300,Ice Cream,Desserts,2,228.29
8216,3300,Chicken Burger,Fast Food,1,164.85
8217,3301,Veg Biryani,North Indian,3,125.11
8218,3301,Veg Burger,Fast Food,1,150.8
8219,3302,Chicken Pizza,Italian,3,149.91
8220,3302,Ice Cream,Desserts,2,194.67
8221,3302,Paneer Pizza,Italian,1,114.41
8222,3303,Fried Rice,Chinese,3,115.74
8223,3303,Chicken Biryani,North Indian,3,353.6
8224,3303,Idli,South Indian,3,359.56
8225,3304,Masala Dosa,South Indian,3,244.18
8226,3304,Noodles,Chinese,3,301.49
8227,3305,Idli,South Indian,3,133.8
8228,3305,Noodles,Chinese,1,224.35
8229,3306,Fried Rice,Chinese,2,327.76
8230,3306,Paneer Pizza,Italian,2,273.15
8231,3307,Ice Cream,Desserts,1,306.86
8232,3307,Chicken Burger,Fast Food,1,105.06
8233,3307,Ice Cream,Desserts,2,355.06
8234,3307,Paneer Pizza,Italian,2,98.46
8235,3308,Chicken Pizza,Italian,2,326.16
8236,3308,Chicken Burger,Fast Food,3,123.39
8237,3308,Paneer Pizza,Italian,1,336.21
8238,3309,Noodles,Chinese,3,356.68
8239,3309,Paneer Pizza,Italian,3,114.97
8240,3310,Veg Biryani,North Indian,2,96.21
8241,3310,Ice Cream,Desserts,2,420.88
8242,3310,Veg Biryani,North Indian,1,157.44
8243,3311,Paneer Pizza,Italian,2,298.06
8244,3312,Ice Cream,Desserts,2,151.15
8245,3312,Brownie,Desserts,2,188.04
8246,3312,Chicken Pizza,Italian,3,305.61
8247,3313,Veg Burger,Fast Food,2,270.34
8248,3313,Ice Cream,Desserts,3,120.64
8249,3314,Chicken Biryani,North Indian,3,410.01
8250,3315,Brownie,Desserts,3,99.47
8251,3315,Noodles,Chinese,3,353.57
8252,3315,Masala Dosa,South Indian,3,449.81
8253,3316,Chicken Pizza,Italian,1,228.69
8254,3316,Chicken Pizza,Italian,2,116.95
8255,3317,Idli,South Indian,1,269.81
8256,3318,Chicken Biryani,North Indian,1,186.8
8257,3319,Chicken Biryani,North Indian,2,256.62
8258,3319,Fried Rice,Chinese,2,106.42
8259,3320,Ice Cream,Desserts,1,409.13
8260,3320,Veg Biryani,North Indian,2,115.34
8261,3320,Veg Biryani,North Indian,2,198.08
8262,3321,Idli,South Indian,3,362.23
8263,3321,Chicken Burger,Fast Food,3,259.24
8264,3322,Brownie,Desserts,2,113.16
8265,3323,Veg Burger,Fast Food,2,149.93
8266,3324,Fried Rice,Chinese,2,375.83
8267,3325,Paneer Pizza,Italian,3,422.5
8268,3326,Masala Dosa,South Indian,1,332.99
8269,3326,Chicken Pizza,Italian,2,120.75
8270,3327,Chicken Biryani,North Indian,2,299.64
8271,3328,Masala Dosa,South Indian,2,422.53
8272,3328,Chicken Pizza,Italian,2,276.3
8273,3328,Noodles,Chinese,2,93.69
8274,3328,Fried Rice,Chinese,3,90.88
8275,3329,Idli,South Indian,2,208.83
8276,3329,Chicken Pizza,Italian,1,368.95
8277,3329,Chicken Pizza,Italian,3,337.14
8278,3330,Chicken Burger,Fast Food,1,164.21
8279,3331,Veg Burger,Fast Food,1,358.85
8280,3332,Veg Biryani,North Indian,3,167.24
8281,3332,Chicken Burger,Fast Food,3,435.57
8282,3333,Paneer Pizza,Italian,1,400.34
8283,3333,Chicken Burger,Fast Food,2,108.13
8284,3334,Noodles,Chinese,3,409.21
8285,3335,Brownie,Desserts,3,280.62
8286,3336,Veg Burger,Fast Food,2,230.65
8287,3336,Chicken Biryani,North Indian,3,371.48
8288,3336,Chicken Pizza,Italian,2,226.42
8289,3337,Brownie,Desserts,2,400.84
8290,3338,Noodles,Chinese,3,116.15
8291,3339,Paneer Pizza,Italian,3,408.42
8292,3339,Noodles,Chinese,2,84.16
8293,3339,Noodles,Chinese,3,137.77
8294,3340,Idli,South Indian,3,193.56
8295,3341,Brownie,Desserts,1,422.72
8296,3341,Veg Biryani,North Indian,3,327.27
8297,3341,Chicken Biryani,North Indian,1,131.37
8298,3341,Fried Rice,Chinese,3,177.67
8299,3342,Masala Dosa,South Indian,1,290.56
8300,3342,Masala Dosa,South Indian,1,97.52
8301,3342,Masala Dosa,South Indian,3,186.92
8302,3342,Brownie,Desserts,2,200.58
8303,3343,Veg Burger,Fast Food,3,410.19
8304,3343,Chicken Biryani,North Indian,1,422.64
8305,3343,Chicken Biryani,North Indian,1,360.15
8306,3343,Masala Dosa,South Indian,1,360.08
8307,3344,Veg Biryani,North Indian,1,314.85
8308,3344,Brownie,Desserts,2,244.12
8309,3344,Ice Cream,Desserts,2,162.35
8310,3345,Veg Biryani,North Indian,2,223.45
8311,3345,Chicken Biryani,North Indian,3,294.11
8312,3345,Ice Cream,Desserts,1,285.3
8313,3346,Chicken Pizza,Italian,1,316.78
8314,3346,Brownie,Desserts,1,442.68
8315,3346,Chicken Biryani,North Indian,1,435.11
8316,3346,Ice Cream,Desserts,2,113.23
8317,3347,Paneer Pizza,Italian,2,176.15
8318,3348,Masala Dosa,South Indian,1,235.56
8319,3349,Paneer Pizza,Italian,1,205.7
8320,3349,Ice Cream,Desserts,2,82.55
8321,3349,Brownie,Desserts,3,288.66
8322,3350,Paneer Pizza,Italian,3,103.8
8323,3350,Idli,South Indian,2,228.52
8324,3351,Chicken Pizza,Italian,3,276.42
8325,3351,Chicken Biryani,North Indian,2,301.66
8326,3351,Paneer Pizza,Italian,3,244.22
8327,3351,Masala Dosa,South Indian,1,378.64
8328,3352,Brownie,Desserts,2,373.39
8329,3352,Chicken Burger,Fast Food,1,267.38
8330,3352,Chicken Burger,Fast Food,1,128.16
8331,3352,Veg Burger,Fast Food,3,264.79
8332,3353,Veg Burger,Fast Food,1,432.08
8333,3353,Fried Rice,Chinese,3,166.0
8334,3353,Masala Dosa,South Indian,2,318.49
8335,3354,Veg Burger,Fast Food,3,327.08
8336,3355,Chicken Burger,Fast Food,3,87.78
8337,3355,Chicken Biryani,North Indian,2,285.87
8338,3356,Chicken Biryani,North Indian,3,180.3
8339,3356,Paneer Pizza,Italian,1,86.97
8340,3357,Chicken Biryani,North Indian,1,378.11
8341,3357,Idli,South Indian,2,188.38
8342,3357,Noodles,Chinese,2,97.87
8343,3357,Chicken Biryani,North Indian,2,410.74
8344,3358,Noodles,Chinese,1,113.24
8345,3358,Brownie,Desserts,3,313.38
8346,3358,Fried Rice,Chinese,1,333.27
8347,3358,Idli,South Indian,1,396.2
8348,3359,Paneer Pizza,Italian,3,265.16
8349,3359,Chicken Biryani,North Indian,2,359.29
8350,3360,Veg Biryani,North Indian,3,424.55
8351,3360,Brownie,Desserts,1,273.24
8352,3360,Paneer Pizza,Italian,1,273.88
8353,3360,Chicken Burger,Fast Food,3,275.34
8354,3361,Paneer Pizza,Italian,2,369.25
8355,3361,Veg Burger,Fast Food,2,205.39
8356,3361,Masala Dosa,South Indian,3,138.91
8357,3361,Brownie,Desserts,3,415.56
8358,3362,Idli,South Indian,1,273.62
8359,3362,Veg Biryani,North Indian,1,382.62
8360,3362,Brownie,Desserts,3,421.67
8361,3362,Fried Rice,Chinese,2,265.5
8362,3363,Noodles,Chinese,1,177.37
8363,3363,Noodles,Chinese,3,261.29
8364,3363,Ice Cream,Desserts,3,139.87
8365,3363,Fried Rice,Chinese,3,226.3
8366,3364,Brownie,Desserts,1,336.62
8367,3364,Chicken Burger,Fast Food,3,212.29
8368,3364,Chicken Burger,Fast Food,3,214.52
8369,3364,Chicken Burger,Fast Food,2,241.36
8370,3365,Fried Rice,Chinese,2,251.22
8371,3365,Paneer Pizza,Italian,3,447.35
8372,3365,Paneer Pizza,Italian,2,259.69
8373,3365,Chicken Biryani,North Indian,2,396.18
8374,3366,Veg Biryani,North Indian,2,417.5
8375,3367,Chicken Burger,Fast Food,2,154.0
8376,3367,Veg Burger,Fast Food,3,422.15
8377,3368,Chicken Pizza,Italian,1,118.03
8378,3368,Fried Rice,Chinese,1,119.2
8379,3368,Ice Cream,Desserts,2,449.49
8380,3369,Veg Burger,Fast Food,2,325.92
8381,3369,Brownie,Desserts,2,363.45
8382,3370,Veg Biryani,North Indian,3,157.22
8383,3370,Chicken Pizza,Italian,3,266.18
8384,3370,Veg Burger,Fast Food,2,264.79
8385,3371,Idli,South Indian,2,144.17
8386,3372,Noodles,Chinese,3,237.68
8387,3373,Brownie,Desserts,2,326.62
8388,3373,Masala Dosa,South Indian,3,418.36
8389,3373,Idli,South Indian,1,388.16
8390,3373,Idli,South Indian,3,214.85
8391,3374,Veg Biryani,North Indian,3,96.89
8392,3374,Idli,South Indian,3,209.73
8393,3375,Chicken Burger,Fast Food,1,322.22
8394,3375,Fried Rice,Chinese,1,181.22
8395,3375,Idli,South Indian,2,326.24
8396,3375,Fried Rice,Chinese,2,383.19
8397,3376,Veg Burger,Fast Food,2,193.16
8398,3377,Noodles,Chinese,2,313.94
8399,3378,Brownie,Desserts,2,93.43
8400,3379,Idli,South Indian,3,343.12
8401,3380,Chicken Pizza,Italian,2,166.06
8402,3380,Veg Biryani,North Indian,3,227.8
8403,3380,Chicken Biryani,North Indian,3,238.52
8404,3381,Fried Rice,Chinese,1,188.04
8405,3381,Veg Burger,Fast Food,3,175.01
8406,3381,Masala Dosa,South Indian,3,422.29
8407,3381,Chicken Pizza,Italian,3,342.84
8408,3382,Chicken Pizza,Italian,2,86.09
8409,3383,Veg Burger,Fast Food,1,399.86
8410,3383,Chicken Pizza,Italian,1,363.25
8411,3383,Chicken Burger,Fast Food,2,104.5
8412,3383,Noodles,Chinese,1,417.01
8413,3384,Masala Dosa,South Indian,3,96.02
8414,3385,Noodles,Chinese,1,423.68
8415,3385,Brownie,Desserts,1,255.31
8416,3385,Idli,South Indian,2,181.14
8417,3385,Ice Cream,Desserts,2,264.93
8418,3386,Idli,South Indian,2,413.08
8419,3386,Veg Burger,Fast Food,2,92.22
8420,3386,Veg Burger,Fast Food,3,93.91
8421,3387,Veg Burger,Fast Food,1,275.49
8422,3388,Masala Dosa,South Indian,1,334.95
8423,3388,Paneer Pizza,Italian,1,432.85
8424,3389,Fried Rice,Chinese,3,82.9
8425,3390,Noodles,Chinese,3,257.62
8426,3390,Veg Burger,Fast Food,3,350.63
8427,3390,Veg Burger,Fast Food,3,100.04
8428,3390,Veg Biryani,North Indian,1,171.01
8429,3391,Brownie,Desserts,3,392.8
