order_id,customer_id,restaurant_id,partner_id,order_date,delivery_time_minutes,order_status,total_amount
3200,82,48,34,2025-10-03 18:07:32,43,Delivered,1263.67
3201,29,118,246,2026-07-08 14:51:26,36,Delivered,1740.33
3202,548,122,167,2025-06-15 15:07:49,49,Delivered,541.43
3203,653,54,241,2025-08-29 12:45:25,55,Delivered,1635.18
3204,716,80,52,2025-02-10 18:56:57,22,Delivered,1189.44
3205,392,85,80,2025-02-02 18:55:19,27,Delivered,995.62
3206,743,149,164,2024-08-08 21:28:14,36,Delivered,355.74
3207,47,41,31,2024-11-23 17:04:20,52,Delivered,1539.57
3208,794,90,125,2026-06-17 13:11:27,66,Delivered,1788.76
3209,577,117,205,2026-06-30 07:55:28,33,Delivered,1323.09
3210,2,36,108,2024-10-27 16:00:27,50,Delivered,655.18
3211,558,112,128,2024-10-05 17:09:55,40,Delivered,888.91
3212,461,80,227,2025-05-23 08:17:29,20,Delivered,482.16
3213,912,89,110,2025-05-29 23:47:12,59,Preparing,573.94
3214,339,9,6,2025-07-08 23:37:29,41,Delivered,669.31
3215,226,121,51,2025-01-15 21:34:50,17,Delivered,787.1
3216,279,145,110,2026-04-07 05:32:22,54,Delivered,916.27
3217,81,29,226,2024-11-11 18:15:41,55,Delivered,740.85
3218,583,98,58,2025-11-19 17:33:46,35,Delivered,1296.29
3219,608,120,185,2026-07-19 11:43:20,15,Delivered,727.11
3220,166,136,42,2024-08-03 02:36:22,44,Delivered,490.51
3221,307,61,21,2025-03-04 18:44:32,69,Delivered,628.47
3222,538,144,216,2026-06-25 07:20:54,51,Delivered,1159.34
3223,358,73,106,2026-01-06 22:40:06,57,Delivered,642.59
3224,339,68,224,2025-04-14 21:16:37,33,Delivered,657.2
3225,264,19,203,2026-07-16 09:21:58,34,Delivered,802.61
3226,951,63,193,2026-07-07 12:12:18,53,Delivered,1314.38
3227,879,67,71,2025-07-18 16:01:18,52,Delivered,523.58
3228,903,70,225,2025-04-14 13:17:05,41,Delivered,1017.61
3229,693,144,44,2026-03-06 21:31:29,24,Delivered,1128.98
3230,513,108,33,2026-06-09 19:52:29,53,Delivered,1343.85
3231,224,148,172,2025-10-09 00:38:37,67,Delivered,1421.39
3232,535,150,220,2025-10-04 07:07:53,32,Delivered,410.19
3233,991,3,229,2026-04-03 15:20:36,63,Delivered,363.0
3234,708,45,30,2025-09-23 20:20:46,70,Delivered,221.53
3235,335,78,231,2025-07-14 11:31:38,69,Delivered,467.98
3236,646,106,95,2025-04-06 03:51:28,36,Delivered,1116.25
3237,880,33,10,2026-05-25 21:04:35,30,Delivered,647.92
3238,581,111,218,2025-10-11 08:57:22,34,Delivered,255.75
3239,741,58,146,2026-05-28 14:12:26,18,Delivered,383.37
3240,755,92,28,2024-12-20 14:05:10,23,Delivered,486.67
3241,885,119,86,2024-10-05 04:52:23,69,Delivered,737.79
3242,724,101,49,2024-12-08 21:02:48,36,Delivered,1186.21
3243,860,121,247,2025-11-01 23:39:35,15,Delivered,859.9
3244,826,21,237,2026-02-21 11:12:27,51,Delivered,1708.23
3245,268,93,142,2025-11-02 02:58:14,34,Delivered,1298.01
3246,407,100,57,2026-03-19 23:14:20,20,Delivered,1692.01
3247,564,95,13,2025-06-23 00:05:46,28,Delivered,452.89
3248,849,105,41,2025-03-28 03:45:12,57,Delivered,205.25
3249,255,50,80,2024-12-06 03:42:43,44,Delivered,587.45
3250,213,28,5,2025-06-01 01:21:32,34,Delivered,893.76
3251,594,107,130,2024-09-03 02:58:25,62,Delivered,1471.64
3252,406,139,213,2025-01-24 10:39:22,16,Delivered,1455.93
3253,973,81,182,2026-05-14 23:14:50,60,Cancelled,1088.98
3254,288,98,193,2025-01-31 16:28:20,52,Preparing,402.43
3255,825,23,166,2025-06-19 13:44:55,57,Preparing,872.95
3256,293,17,120,2026-01-01 06:33:09,31,Delivered,211.94
3257,213,82,15,2026-04-14 15:09:52,24,Delivered,1460.0
3258,855,94,243,2026-06-14 08:53:23,18,Delivered,1494.86
3259,625,72,109,2024-12-15 05:42:04,40,Delivered,889.95
3260,345,41,51,2026-04-09 09:00:43,27,Delivered,1790.13
3261,639,60,3,2024-08-04 15:26:40,23,Delivered,694.81
3262,588,28,56,2026-06-16 06:21:19,28,Cancelled,529.04
3263,225,51,65,2026-01-19 06:37:44,41,Delivered,261.74
3264,709,32,172,2024-11-15 22:37:50,42,Delivered,752.58
3265,836,3,113,2025-07-19 11:18:27,69,Delivered,1430.24
3266,625,89,193,2025-05-12 11:38:47,67,Delivered,1632.76
3267,59,45,72,2025-04-29 19:24:11,56,Delivered,242.48
3268,965,45,234,2025-09-06 11:20:46,29,Delivered,1067.61
3269,265,125,44,2024-12-20 22:51:29,30,Delivered,596.91
3270,940,34,12,2024-09-27 10:39:42,23,Delivered,906.45
3271,970,149,208,2025-02-12 18:37:38,62,Delivered,1663.5
3272,17,24,117,2025-07-22 20:46:54,60,Delivered,419.62
3273,817,34,75,2025-07-23 23:19:07,18,Cancelled,246.51
3274,834,106,235,2026-06-20 06:59:21,68,Delivered,1607.11
3275,474,27,213,2024-08-17 05:17:55,45,Delivered,1290.12
3276,329,67,106,2026-01-19 19:27:29,21,Delivered,1523.47
3277,959,47,237,2025-11-03 20:44:48,31,Delivered,743.61
3278,555,59,138,2024-11-03 23:52:17,70,Preparing,404.24
3279,694,121,162,2024-07-29 21:58:58,24,Delivered,1589.15
3280,66,47,40,2026-07-03 19:24:01,35,Delivered,1474.4
3281,599,88,99,2025-07-09 15:23:34,40,Delivered,614.88
3282,261,130,186,2024-10-26 00:36:11,62,Delivered,558.22
3283,256,49,116,2024-10-07 14:47:48,51,Delivered,275.91
3284,191,26,34,2026-04-12 08:06:09,20,Delivered,227.79
3285,544,118,248,2025-04-22 10:51:12,47,Delivered,1299.87
3286,705,142,107,2026-05-13 22:49:02,66,Preparing,1163.41
3287,686,19,117,2024-12-01 23:20:19,69,Delivered,1510.23
3288,299,10,205,2025-01-20 07:56:34,55,Preparing,1137.14
3289,361,27,151,2026-02-03 09:45:05,54,Delivered,1295.83
3290,183,82,189,2026-03-05 02:35:54,63,Delivered,318.34
3291,180,37,232,2025-09-29 19:53:31,46,Preparing,1384.92
3292,256,57,143,2024-08-02 19:35:47,44,Delivered,185.42
3293,878,75,39,2024-12-16 14:21:12,24,Delivered,440.64
3294,696,83,176,2024-12-22 21:34:58,66,Delivered,1600.47
3295,392,50,233,2025-06-29 04:19:12,27,Delivered,152.49
3296,553,51,52,2026-01-24 02:22:36,33,Delivered,880.65
3297,927,5,79,2024-12-06 17:54:20,47,Delivered,973.51
3298,614,149,237,2024-10-13 22:32:51,36,Delivered,916.63
3299,824,43,3,2025-12-13 15:07:53,70,Delivered,1277.14
3300,785,130,176,2026-04-07 18:16:43,37,Delivered,1414.05
3301,321,49,202,2025-11-13 07:21:49,58,Delivered,574.67
3302,719,47,102,2026-02-12 14:53:31,42,Delivered,495.19
3303,971,82,107,2025-12-23 21:32:20,29,Delivered,896.38
3304,510,122,82,2024-12-08 19:38:46,65,Delivered,1654.88
3305,581,40,5,2024-09-19 12:17:12,41,Delivered,808.96
3306,556,22,37,2025-04-28 21:56:17,66,Delivered,195.83
3307,378,147,186,2026-07-03 11:26:56,25,Delivered,621.63
3308,74,83,237,2026-07-06 04:20:49,70,Preparing,1418.2
3309,224,11,39,2025-09-09 09:39:52,52,Delivered,1399.79
3310,718,149,103,2026-03-31 07:35:42,29,Delivered,914.4
3311,738,40,166,2024-11-02 18:14:34,41,Delivered,1177.0
3312,304,47,11,2025-09-07 17:02:45,42,Delivered,703.12
3313,266,132,7,2025-10-17 00:14:16,56,Delivered,710.41
3314,200,53,186,2026-07-05 18:33:41,21,Delivered,1038.21
3315,872,11,12,2025-08-12 18:02:02,32,Delivered,1555.25
3316,230,41,17,2026-02-10 11:17:50,67,Delivered,441.69
3317,156,25,244,2024-08-01 09:14:07,68,Delivered,275.84
3318,768,76,131,2026-01-13 04:51:54,57,Preparing,335.88
3319,382,138,40,2025-05-09 09:02:42,70,Delivered,838.31
3320,512,103,77,2025-10-11 08:01:09,15,Delivered,1111.7
3321,544,84,68,2024-10-10 10:27:02,50,Delivered,792.61
3322,313,35,215,2025-06-30 22:55:48,68,Delivered,220.26
3323,398,46,146,2024-10-19 17:15:52,47,Preparing,971.42
3324,654,135,123,2026-03-21 07:36:36,30,Delivered,1009.29
3325,795,100,164,2024-10-24 02:33:40,40,Delivered,1585.86
3326,767,80,199,2025-08-23 20:36:11,62,Delivered,868.32
3327,133,56,76,2025-07-03 03:02:39,57,Delivered,1157.35
3328,733,112,208,2025-01-09 06:58:44,24,Delivered,468.96
3329,18,79,177,2025-09-18 00:32:21,19,Delivered,419.11
3330,260,137,56,2025-05-13 13:27:11,65,Preparing,614.32
3331,498,131,235,2025-04-13 04:20:27,51,Delivered,1305.03
3332,115,24,121,2025-09-29 10:42:27,70,Delivered,403.15
3333,779,105,151,2025-09-29 17:28:30,54,Delivered,1161.39
3334,590,135,25,2024-09-30 09:47:06,56,Delivered,1302.21
3335,114,141,6,2026-02-16 07:51:53,18,Delivered,862.79
3336,420,6,189,2025-10-29 04:43:50,59,Delivered,1315.28
3337,64,2,90,2026-06-13 03:25:19,27,Delivered,1039.75
3338,199,140,102,2025-03-29 03:17:16,27,Cancelled,156.35
3339,647,12,84,2025-10-13 23:59:24,66,Delivered,553.05
3340,543,61,141,2026-03-03 07:32:34,60,Delivered,736.21
3341,706,42,237,2025-07-24 06:27:10,41,Delivered,1166.31
3342,676,145,197,2026-01-16 05:02:34,54,Delivered,894.32
3343,547,111,42,2025-07-29 11:15:36,67,Delivered,869.64
3344,250,59,46,2024-12-06 03:34:06,69,Delivered,1617.73
3345,904,129,157,2026-01-26 20:37:19,39,Delivered,1606.56
3346,209,55,209,2026-01-16 13:42:08,45,Delivered,1382.52
3347,518,87,163,2024-10-10 05:28:26,22,Cancelled,1739.73
3348,935,104,46,2025-05-21 13:17:53,40,Delivered,558.92
3349,566,79,248,2025-10-03 22:21:33,64,Delivered,1755.69
3350,195,40,170,2025-09-03 10:42:22,47,Delivered,481.86
3351,232,40,26,2024-09-01 14:15:58,58,Delivered,988.37
3352,995,58,90,2026-01-30 15:04:12,26,Delivered,1140.14
3353,877,17,136,2024-09-06 04:00:18,45,Delivered,1697.53
3354,754,6,104,2026-03-03 22:13:42,45,Delivered,306.7
3355,45,109,194,2026-03-21 13:39:03,55,Delivered,1512.11
3356,172,2,163,2025-04-18 21:25:20,49,Delivered,1562.9
3357,833,69,64,2026-07-11 10:46:27,64,Delivered,360.27
3358,622,114,245,2025-01-28 15:05:46,41,Delivered,1665.06
3359,712,29,91,2025-08-04 22:04:37,52,Delivered,1557.83
3360,659,64,139,2025-09-17 14:14:20,59,Delivered,1240.22
3361,183,5,184,2026-03-15 17:07:07,67,Delivered,1307.47
3362,386,95,179,2026-04-17 21:15:10,67,Delivered,784.38
3363,175,91,148,2026-01-23 06:37:12,68,Delivered,684.06
3364,210,79,158,2025-11-10 02:33:05,47,Delivered,1620.33
3365,167,88,84,2026-05-26 13:17:56,29,Delivered,1257.42
3366,644,3,196,2025-01-12 19:04:28,43,Delivered,1612.88
3367,594,6,114,2024-09-19 05:38:32,32,Delivered,385.49
3368,633,106,109,2025-09-27 07:27:32,52,Preparing,652.45
3369,783,113,147,2025-05-16 16:11:33,54,Delivered,185.63
3370,4,142,201,2025-11-13 19:42:20,53,Delivered,1281.9
3371,510,66,144,2024-11-26 02:58:47,37,Delivered,1553.5
3372,292,104,71,2025-08-28 01:01:55,19,Preparing,469.34
3373,623,130,217,2026-07-04 19:20:06,34,Delivered,912.37
3374,296,118,133,2025-10-24 00:38:20,55,Delivered,807.8
3375,596,138,207,2025-08-05 13:46:00,49,Delivered,778.35
3376,796,150,137,2026-06-27 12:06:11,16,Delivered,671.46
3377,812,43,170,2024-12-09 22:53:23,55,Delivered,800.92
3378,11,84,248,2026-04-14 07:41:19,25,Delivered,1614.59
3379,33,42,103,2025-08-28 11:10:36,23,Preparing,214.49
3380,410,75,142,2025-02-28 12:36:28,53,Preparing,179.83
3381,558,46,70,2025-04-12 16:50:27,49,Delivered,741.64
3382,107,57,1,2026-06-14 04:27:49,50,Cancelled,1095.67
3383,195,11,85,2025-03-27 14:49:57,45,Delivered,1494.43
3384,565,61,159,2026-06-01 21:16:23,53,Delivered,582.15
3385,876,28,142,2024-09-08 13:21:20,37,Delivered,1578.06
3386,15,39,237,2025-12-21 15:32:25,43,Delivered,1660.08
3387,49,1,55,2024-10-11 14:37:13,17,Delivered,1338.34
3388,779,104,27,2025-09-01 05:34:15,52,Cancelled,1434.61
3389,365,53,5,2024-11-13 07:56:10,37,Delivered,310.2
3390,268,145,50,2024-12-06 15:32:08,67,Delivered,1043.25
3391,865,76,111,2026-02-10 03:42:42,43,Delivered,979.38
3392,492,5,168,2026-03-06 16:58:12,22,Delivered,417.29
3393,900,9,8,2025-08-03 09:12:06,22,Delivered,486.67
3394,382,32,13,2024-12-02 06:59:56,29,Delivered,637.78
3395,973,65,34,2024-07-30 00:15:11,53,Delivered,221.39
3396,496,71,171,2024-09-08 23:40:51,36,Preparing,1071.73
3397,952,103,210,2024-12-14 00:49:54,38,Delivered,1701.0
3398,387,37,202,2025-09-30 04:38:10,64,Delivered,683.95
3399,353,112,224,2025-01-11 02:08:31,45,Delivered,1688.52
3400,787,46,48,2025-11-18 18:44:18,69,Delivered,1154.83
3401,340,61,56,2025-03-14 20:15:11,55,Delivered,636.58
3402,813,8,67,2025-09-18 21:29:34,46,Delivered,1636.26
3403,311,139,74,2024-11-05 01:34:06,58,Delivered,764.4
3404,229,112,84,2025-11-26 17:26:32,25,Delivered,1509.75
3405,238,137,58,2026-07-18 18:59:53,35,Delivered,1520.22
3406,993,36,74,2026-05-11 11:42:15,36,Delivered,509.97
3407,171,15,1,2025-01-22 15:39:22,62,Delivered,360.75
3408,190,24,239,2024-11-11 03:08:49,70,Delivered,1333.27
3409,484,61,237,2025-12-25 15:08:54,64,Delivered,1194.96
3410,475,127,41,2024-11-26 20:00:55,42,Delivered,1034.52
3411,559,64,159,2024-09-13 00:20:27,37,Delivered,1325.4
3412,329,142,84,2025-02-09 18:26:20,25,Delivered,1253.18
3413,175,89,36,2024-10-05 22:39:04,60,Cancelled,317.32
3414,119,129,84,2025-03-01 13:05:25,46,Delivered,288.66
3415,69,15,87,2025-03-02 13:42:09,18,Delivered,1200.61
3416,372,79,154,2025-08-11 12:59:05,20,Delivered,899.28
3417,276,121,59,2025-03-02 14:00:37,63,Delivered,504.46
3418,791,37,77,2025-12-19 16:30:39,43,Cancelled,1357.47
3419,874,76,29,2025-01-09 06:43:39,68,Delivered,911.05
3420,365,149,77,2026-02-16 23:00:22,59,Delivered,1092.28
3421,205,67,75,2024-11-08 08:12:09,69,Preparing,485.24
3422,342,60,126,2026-07-17 04:28:34,47,Delivered,516.71
3423,128,136,56,2026-03-03 01:36:14,41,Delivered,1449.4
3424,705,52,62,2026-05-28 05:49:42,67,Delivered,1665.43
3425,187,110,240,2025-09-09 18:22:59,17,Delivered,984.95
3426,911,45,208,2026-03-01 21:01:08,50,Delivered,1460.77
3427,492,140,122,2024-10-22 06:35:56,27,Delivered,1514.9
3428,446,48,81,2024-09-18 08:34:56,58,Delivered,449.54
3429,456,79,105,2025-06-21 10:06:48,35,Delivered,500.97
3430,336,58,124,2025-05-04 14:34:38,66,Delivered,994.57
3431,104,132,145,2025-10-20 10:41:59,70,Delivered,851.01
3432,490,49,75,2025-11-08 23:53:11,32,Cancelled,969.33
3433,753,123,114,2026-01-31 22:57:19,62,Delivered,418.27
3434,829,102,151,2024-12-28 12:30:29,19,Preparing,520.4
3435,834,102,35,2026-01-24 14:59:32,52,Delivered,573.97
3436,386,111,68,2024-08-05 23:48:54,36,Delivered,1119.44
3437,600,8,177,2026-01-02 21:30:33,17,Delivered,1028.24
3438,568,88,123,2024-11-04 08:16:20,29,Delivered,1026.63
3439,240,88,42,2026-02-20 12:19:40,21,Delivered,1041.5
3440,420,134,75,2025-11-28 07:17:51,33,Delivered,636.43
3441,284,132,199,2026-02-19 18:56:16,48,Delivered,1389.29
3442,923,118,150,2024-08-08 04:43:01,38,Delivered,1075.72
3443,898,95,211,2024-11-05 03:48:09,64,Cancelled,692.18
3444,728,147,90,2024-08-26 02:46:17,63,Delivered,1709.99
3445,760,29,216,2025-12-03 12:57:38,52,Delivered,386.71
3446,452,150,119,2025-01-06 12:16:25,61,Delivered,1239.55
3447,679,19,210,2024-09-06 10:47:09,23,Delivered,1041.74
3448,655,116,231,2025-03-01 05:08:50,20,Delivered,1678.28
3449,769,149,136,2026-07-26 22:25:21,34,Preparing,583.44
3450,337,26,203,2026-02-03 22:47:52,32,Delivered,490.08
3451,509,41,134,2026-01-20 13:38:34,40,Preparing,322.94
3452,187,56,164,2024-11-22 00:04:40,16,Delivered,979.58
3453,771,112,218,2025-01-15 04:18:31,49,Delivered,285.16
3454,252,126,214,2026-05-22 02:57:13,49,Delivered,1709.68
3455,345,148,3,2024-11-07 23:16:54,67,Delivered,1461.63
3456,673,147,162,2024-11-07 11:47:52,69,Delivered,323.85
3457,480,148,13,2026-02-05 22:14:51,38,Delivered,1074.45
3458,436,109,150,2025-07-04 23:20:24,28,Delivered,1452.38
3459,92,81,191,2025-08-19 21:25:22,47,Delivered,184.1
3460,740,119,247,2025-05-04 01:02:18,62,Delivered,1529.62
3461,327,50,33,2026-05-20 15:44:36,58,Delivered,1381.11
3462,125,32,148,2026-07-21 16:50:09,30,Delivered,281.7
3463,255,137,33,2024-11-04 20:33:33,69,Delivered,932.61
3464,138,81,90,2026-01-20 05:42:08,22,Delivered,853.88
3465,588,16,177,2026-06-09 07:49:04,48,Delivered,1032.77
3466,104,129,184,2024-10-17 05:58:26,22,Delivered,690.77
3467,901,35,77,2025-02-03 08:24:35,28,Delivered,490.86
3468,72,88,239,2025-05-14 17:27:31,59,Delivered,1026.03
3469,211,98,194,2026-02-06 15:15:49,40,Delivered,875.79
3470,223,90,131,2024-12-26 17:15:51,61,Delivered,1087.78
3471,215,91,62,2024-08-30 05:48:56,66,Delivered,1312.12
3472,642,86,140,2026-06-26 22:59:17,35,Preparing,1761.34
3473,862,111,24,2026-03-24 10:59:13,38,Delivered,631.63
3474,682,64,23,2026-03-10 19:58:47,56,Delivered,786.63
3475,385,62,150,2024-11-07 12:53:03,46,Delivered,739.16
3476,809,30,26,2025-08-24 00:25:44,39,Delivered,798.26
3477,696,11,169,2024-10-09 17:11:00,23,Delivered,1653.17
3478,483,125,47,2025-06-18 16:16:54,44,Delivered,411.37
3479,609,108,197,2025-04-15 15:02:59,56,Delivered,157.73
3480,937,64,76,2026-06-17 12:01:29,26,Delivered,773.22
3481,262,66,18,2024-09-03 14:19:09,67,Delivered,830.14
3482,36,27,160,2025-06-10 07:30:05,59,Delivered,1715.5
3483,650,53,86,2025-02-10 22:28:07,49,Cancelled,1197.44
3484,307,105,213,2025-06-01 13:07:54,31,Delivered,765.95
3485,128,10,49,2024-12-29 02:38:43,57,Delivered,152.02
3486,503,55,3,2024-07-31 07:19:20,31,Delivered,842.5
3487,433,35,240,2026-01-09 22:19:09,69,Delivered,319.04
3488,649,67,174,2026-04-30 18:22:31,32,Delivered,1022.63
3489,593,59,152,2024-09-11 16:18:23,35,Delivered,1678.83
3490,590,106,148,2025-04-22 14:14:52,66,Delivered,967.24
3491,267,1,146,2026-02-04 14:42:10,26,Delivered,1035.36
3492,879,72,241,2026-04-06 00:59:51,54,Delivered,1412.68
3493,893,82,194,2025-11-03 02:43:17,37,Delivered,1316.4
3494,852,85,138,2025-01-24 08:07:12,62,Cancelled,374.04
3495,503,32,117,2026-07-25 05:22:34,32,Cancelled,185.1
3496,992,109,207,2026-05-03 07:51:39,50,Preparing,1775.45
3497,808,28,194,2025-07-05 19:10:06,39,Delivered,1504.26
3498,795,9,52,2025-07-18 23:05:46,34,Preparing,1124.57
3499,779,134,231,2025-07-21 01:04:12,19,Delivered,489.15
3500,482,114,167,2025-05-01 11:13:03,62,Delivered,994.75
3501,750,60,55,2025-06-03 02:36:55,40,Delivered,933.58
3502,15,65,25,2026-06-30 12:24:24,29,Delivered,1148.32
3503,638,29,242,2025-10-26 02:33:20,37,Delivered,1512.74
3504,895,108,249,2024-10-11 14:14:05,16,Delivered,360.73
3505,137,90,68,2025-11-15 17:21:13,65,Delivered,215.21
3506,269,18,168,2025-09-19 08:56:52,69,Delivered,1585.32
3507,916,22,157,2025-01-19 05:45:19,17,Delivered,737.56
3508,473,35,2,2024-11-08 14:32:31,32,Delivered,259.37
3509,58,127,177,2026-03-17 12:18:56,52,Delivered,598.98
3510,579,56,41,2024-09-22 05:45:51,32,Delivered,1438.29
3511,861,142,165,2026-01-11 04:14:23,19,Delivered,946.49
3512,631,80,26,2024-08-15 20:44:39,55,Preparing,387.93
3513,284,140,244,2025-12-17 07:14:14,44,Delivered,1354.81
3514,572,122,39,2024-12-01 19:32:41,62,Delivered,572.0
3515,956,148,105,2025-11-05 17:03:41,28,Delivered,765.77
3516,508,77,204,2024-10-06 16:53:18,24,Delivered,173.08
3517,853,55,45,2025-06-16 22:55:59,41,Delivered,1030.39
3518,637,14,10,2026-01-10 06:47:16,27,Delivered,1017.64
3519,102,98,56,2026-06-15 06:25:18,18,Delivered,396.36
3520,409,115,178,2026-04-21 12:05:59,56,Delivered,1691.51
3521,156,9,9,2026-01-12 17:32:09,53,Delivered,1457.5
3522,401,107,185,2026-02-25 14:56:00,23,Delivered,744.65
3523,420,140,150,2024-09-24 13:29:58,16,Delivered,917.0
3524,620,81,8,2025-07-28 20:55:48,18,Delivered,551.6
3525,342,145,248,2025-03-17 22:40:39,15,Delivered,911.3
3526,631,119,23,2025-05-18 18:11:45,27,Delivered,207.1
3527,463,44,42,2026-06-01 01:49:14,20,Delivered,1041.88
3528,390,145,11,2025-11-13 09:40:34,62,Delivered,1609.59
3529,671,100,127,2024-08-29 19:31:19,24,Delivered,191.17
3530,844,65,81,2026-05-28 12:17:03,70,Preparing,1426.23
3531,762,105,203,2024-11-29 15:45:48,22,Preparing,333.08
3532,172,141,207,2025-10-24 03:32:38,19,Delivered,160.38
3533,263,79,63,2026-03-02 21:16:52,41,Delivered,1764.31
3534,845,58,195,2025-09-14 09:57:26,34,Delivered,1447.76
3535,925,34,48,2025-01-14 12:30:20,38,Delivered,1219.11
3536,16,37,88,2024-10-29 18:01:45,26,Delivered,1119.73
3537,774,22,37,2026-03-30 21:56:09,61,Preparing,1246.13
3538,18,150,70,2024-08-20 17:19:30,34,Delivered,886.03
3539,863,122,227,2025-02-18 20:42:12,26,Delivered,187.3
3540,691,47,108,2025-02-06 15:29:26,56,Delivered,671.08
3541,231,34,121,2026-05-14 04:16:53,41,Delivered,918.27
3542,838,77,185,2026-02-25 07:03:39,50,Delivered,1751.61
3543,138,70,243,2025-09-22 10:27:14,37,Delivered,742.5
3544,554,90,29,2026-04-27 21:23:35,39,Delivered,324.52
3545,589,29,82,2025-02-28 08:46:53,49,Delivered,1538.63
3546,175,111,139,2024-09-19 00:16:31,40,Preparing,1310.15
3547,751,138,227,2025-11-22 16:49:06,41,Delivered,1067.4
3548,811,132,173,2025-05-25 17:34:54,41,Delivered,914.95
3549,61,3,129,2025-05-29 10:44:14,48,Delivered,902.71
3550,25,131,192,2024-12-02 01:11:51,29,Delivered,1234.63
3551,1000,23,145,2024-11-23 05:18:31,22,Delivered,959.65
3552,635,146,34,2025-10-12 20:17:23,20,Delivered,221.96
3553,414,147,189,2024-09-30 02:27:21,61,Delivered,1689.93
3554,787,52,101,2026-04-12 13:47:40,53,Preparing,1181.79
3555,854,51,202,2026-06-03 18:02:40,35,Preparing,609.69
3556,276,131,112,2025-01-02 18:10:08,32,Delivered,1718.46
3557,517,41,31,2026-07-28 07:37:46,29,Delivered,1020.84
3558,327,71,111,2024-10-29 02:48:51,26,Delivered,1561.88
3559,173,17,43,2025-06-20 03:09:26,27,Delivered,961.25
3560,962,38,222,2025-08-11 05:01:43,15,Delivered,692.61
3561,900,54,195,2024-08-08 22:21:29,28,Delivered,184.02
3562,562,133,97,2025-08-22 06:28:08,30,Delivered,1377.23
3563,413,117,62,2024-09-10 11:09:02,52,Delivered,157.97
3564,529,134,147,2025-05-10 00:53:53,64,Delivered,1798.8
3565,125,65,31,2025-06-09 07:21:26,40,Delivered,188.19
3566,978,24,99,2025-10-04 20:06:54,51,Delivered,1185.83
3567,841,61,36,2026-06-16 07:21:30,58,Delivered,1690.8
3568,760,149,173,2025-05-11 08:15:04,49,Preparing,1102.33
3569,471,12,100,2026-05-13 11:20:59,15,Delivered,1359.54
3570,308,140,216,2025-06-18 11:43:16,20,Preparing,1579.89
3571,561,109,123,2026-05-13 15:00:15,31,Delivered,217.04
3572,24,132,71,2026-07-03 20:53:48,58,Delivered,867.03
